symbol,name,marketcapital,pettm
ELEC,Electrum Special Acquisition Corporation - Ordinary Shares,1.818898E8,
NCIT,"NCI, Inc.",1.818805E8,46.4
PWOD,"Penns Woods Bancorp, Inc.",1.816395E8,16.13
CGEN,Compugen医疗,1.813146E8,
FLC,FLC总回报基金,1.811379E8,9.38
MSD,大摩新兴市场债券基金,1.808855E8,9.53
SPA,斯巴顿,1.807622E8,
IPL-D,Interstate Power & Light Company Perp Prd Ser D,1.8068E8,
PRE-I,"PartnerRe Ltd. 5.875% Series I Non-Cumulative Redeemable Preferred Shares, $1.00 par value",1.804521E8,
ARU,ARES CAP CORP,1.8032E8,15.47
SZYM,Solazyme ,1.801792E8,
FPI,农地合伙基金,1.801028E8,
NHTC,然健环球,1.79856E8,8.5
GENC,范科工业,1.7975052942E8,14.75
MEP,MIDCOAST ENERGY PARTNERS L P,1.797499E8,
MYF,贝莱德MuniYield市政债投资基金,1.797173E8,13.25
FBIZ,第一商业金融服务,1.794721E8,10.97
ASA,ASA百慕大基金,1.790103E8,309.33
WRB-E,W.R. Berkley Corporation 5.70% Subordinated Debentures due 2058,1.79006E8,
CFCB,CENTRUE FIN CORP,1.789963E8,29.23
TDACU,Trident Acquisitions Corp.,1.78675E8,
DLR-J,"Digital Realty Trust, Inc. 5.250% Series J Cumulative Redeemable Preferred Stock",1.7864E8,
CFFI,C&F金融,1.785888E8,16.61
BRAC,Black Ridge Acquisition Corp.,1.785426E8,
PIE,Invesco Exchange-Traded Fund Trust II Invesco DWA Emerging Markets Momentum ETF,1.7842E8,
OAK-A,"Oaktree Capital Group, LLC 6.625% Series A Preferred units",1.782E8,
GLMD,Galmed Pharmaceuticals Ltd. - Ordinary Shares,1.781125E8,8.65
IVTY,"Invuity, Inc.",1.779045E8,
JPGB,JPMorgan Global Bond Opportunities ETF,1.77859E8,
OSHC,Ocean Shore Holding ,1.777405E8,23.9
CCB,Coastal Financial Corp,1.775993E8,
ESSA,萨万通金控,1.775426E8,25.48
PSL,Invesco Exchange-Traded Fund Trust Invesco DWA Consumer Staples Momentum ETF,1.77398E8,12.88
SPFF,北美高收益证券ETF-Global X,1.77372E8,
BOCH,Bank of Commerce Holdings (CA),1.772239E8,16.44
ENX,"Eaton Vance New York Municipal Bond Fund  of Beneficial Interest, $.01 par value",1.769781E8,11.3
ARU.CL,Ares Capital Corporation 5.875% Senior Notes due 2022,1.7696E8,
MOCO,膜康,1.768933E8,38.46
RY-S,"Royal Bank Of Canada 5.50% Non-Cumulative Perpetual First Preferred Shares, Series C-1",1.76883E8,
WALA,Western Alliance Bancorporation 6.25% Subordinated Debentures due 2056,1.7682E8,
IBMG,iShares iBonds Sep 2018 Term Muni Bond ETF,1.76808E8,
AGNCB,AGNC Investment Corp. - Depositary Shares representing 1/1000th Series B Preferred Stock,1.7675E8,45.19
TCB-B,TCF FINL CORP DEL,1.7664E8,
NLY-C,Annaly Capital Management Inc 7.625% Series C Cumulative Redeemable Preferred Stock,1.7661E8,
CIX,CompX国际,1.765849E8,10.44
IBND,国际投资级公司债ETF-SPDR,1.7631E8,
UITB,USAA Core Intermediate-Term Bond ETF,1.762767E8,
JPEP,JP Energy Partners LP Common units representing limited partner interests,1.762406E8,
NEN,New England Realty Associates Limited Partnership Class A Depositary Receipts Evidencing Units of Limited Partnership,1.761316E8,1.08
THGA,"The Hanover Insurance Group, Inc. 6.35% Subordinated Debentures due 2053",1.7605E8,3.44
NGHCN,"National General Holdings Corp - Depositary Shares, each representing 1/40th of a share of 7.50% Non-Cumulative Preferred Stock,",1.76E8,
EQCO.CL,Equity Commonwealth 5.75% Senior Notes due 2042,1.7591E8,
USLB,Invesco Exchange-Traded Fund Trust II Invesco Russell 1000 Low Beta Equal Weight ETF,1.75624E8,
APTX,Aptinyx Inc.,1.755261E8,
BCBP,BCB银行,1.754008E8,15.0
GPIAU,GP Investments Acquisition Corp. - Unit,1.75329E8,
RMNIU,"Rimini Street, Inc. - Unit",1.7526E8,
RLJAU,RLJ Acquisition ,1.752E8,
EQCO,Equity Commonwealth 5.75% Senior Notes due 2042,1.7514E8,
PSB-Y,"PS Business Parks, Inc. 5.20% Cumulative Preferred Stock, Series Y",1.7496E8,
RY-S.CL,"Royal Bank Of Canada 5.50% Non-Cumulative Perpetual First Preferred Shares, Series C-1",1.7493E8,
OFC-L.CL,Corporate Office Properties Trust Preferred Series L,1.749288E8,
MPA,贝莱德MuniYield宾州高质基金,1.74916E8,12.97
ZFGN,"Zafgen, Inc.",1.747675E8,
GLIBP,"GCI LIBERTY, INC.",1.747437E8,
AGNCP,AGNC Investment Corp. - Cumulative Preferred Series A,1.747425E8,47.56
RGI,Invesco S&P 500 Equal Weight Industrials Portfolio,1.747005E8,271.53
DOO,WisdomTree International Dividend Top 100 Fund,1.7468E8,
NES,"Nuverra Environmental Solutions, Inc.",1.745755E8,
OFC-L,CORPORATE OFFICE PPTYS TR,1.7457E8,
SPLP-A,"Steel Partners Holdings LP 6.0% Series A Preferred Units, no par value",1.745589E8,
RNDY,Roundys Parent,1.744308E8,
ORM,"Owens Realty Mortgage, Inc.",1.740687E8,146.57
TCF-B.CL,TCF Financial Corporation Del Dep Shs Repstg 1/1000 Pfd Ser A,1.740594E8,
OPP,RiverNorth/DoubleLine战略机会基金,1.73985E8,
PME,平潭海洋,1.73921E8,7.86
TCF-B,TCF Financial Corporation Del Dep Shs Repstg 1/1000 Pfd Ser A,1.7388E8,
SAN-B,桑坦德银行-优先股B,1.737904E8,
HALL,标志金融服务,1.735439E8,35.59
FNWB,First Northwest Bancorp,1.733952E8,33.28
BSCP,2025投资级债ETF-Guggenheim,1.73391E8,
FXF,瑞士法郎做多-CurrencyShares,1.731582E8,
YGYI,"Youngevity International, Inc.",1.73112E8,
GRES,IQ ARB Global Resources ETF,1.73095E8,
HEQ,Hancock 对冲股票收益基金,1.730719E8,
ARI-C,Apollo Commercial Real Estate Finance 8.00% Series C Cumulative Redeemable Perpetual Preferred Stock,1.729761E8,
KTEC,"Key Technology, Inc.",1.727392E8,86.19
ICLN,iShares S&P Global Clean Energy Index Fund,1.72735E8,
ENZ,恩佐生化,1.727243E8,
AQST,"Aquestive Therapeutics, Inc.",1.725999E8,
FTXO,First Trust Nasdaq Bank ETF,1.725841E8,
SHYD,VanEck Vectors Short High-Yield Municipal Index ETF,1.7253E8,
FFNW,"First Financial Northwest, Inc.",1.722317E8,10.88
FEU,SPDR DJ STOXX 50 Etf,1.720615E8,30.69
TAP.A,Molson Coors Brewing  Company Molson Coors Brewing Company Class A,1.719268E8,8.93
REPH,"Recro Pharma, Inc.",1.716052E8,
FTGC,First Trust Global Tactical Commodity Strategy Fund,1.715501E8,
RYAM-A,Rayonier Advanced Materials Inc. 8.00% Series A Mandatory Convertible Preferred Stock,1.714495E8,
IBMF,iShares iBonds Sep 2017 Term Muni Bond ETF,1.7136E8,
DDR-I.CL,DDR CORP,1.7122E8,
CATS,"Catasys, Inc.",1.710411E8,
RIF,RMR Real Estate Income Fund (MD),1.709857E8,14.95
TDA,"Telephone and Data Systems, Inc. 5.875% Senior Notes due 2061",1.70976E8,12.48
PMBC,太平洋商业合众银行,1.709463E8,7.22
USLV,白银3X做多-VelocityShares,1.708773E8,
GSIT,广船国际技术,1.707525E8,
AE,"Adams Resources & Energy, Inc.",1.705174E8,16.24
ESXB,Community Bankers Trust Corporation.,1.703306E8,17.5
DRE-M.CL,DUKE REALTY CORP,1.7013E8,
NRCIB,National Research Corporation,1.701028E8,15.11
CALA,"Calithera Biosciences, Inc.",1.700407E8,
PSG,Performance Sports Group Ltd. Ordinary Shares (Canada),1.699637E8,
PNRG,PRIMEENERGY RESOURCES CORPORATION,1.699632E8,8.52
KINS,金石保险,1.698527E8,28.23
FNTEU,FinTech Acquisition Corp. II - Unit,1.69776E8,
AFCO,美国农地公司,1.697609E8,
RVSB,Riverview Bancorp Inc,1.697163E8,12.95
CEE,中欧俄土基金,1.697016E8,89.63
KIM-I,Kimco Realty Corporation DEPOSITARY SH REPSTG 1/1000TH PFD SER I,1.6961E8,
ASBB,"ASB Bancorp, Inc.",1.695141E8,111.88
ACFC,Atlantic Coast Financial Corporation,1.693704E8,54.45
MSON,"MISONIX, Inc.",1.693115E8,
OSG,"Overseas Shipholding Group, Inc. Class A",1.691748E8,2.44
CLMS,卡拉莫斯资管,1.691719E8,164.8
MRNS,"Marinus Pharmaceuticals, Inc.",1.691305E8,
GDP,古德里奇,1.689216E8,
HPT-C.CL,HOSPITALITY PPTYS TR,1.6891E8,
NTC,纽文康涅狄格津贴收益市政基金,1.688925E8,13.88
UEVM,USAA MSCI Emerging Markets Value Momentum Blend Index ETF,1.68861E8,
RING,全球金矿ETF-iShares,1.68739E8,
RBS-F,苏皇银行-优先股F,1.687271E8,
PIO,Invesco Exchange-Traded Fund Trust II Invesco Global Water ETF,1.687155E8,
ESCA,攀登者,1.68656E8,6.91
CLUB,"Town Sports International Holdings, Inc.",1.682584E8,8.48
MDCA,MDC Partners,1.679341E8,1.11
DUSA,杜萨制药,1.6786E8,
PSB-W,"PS Business Parks, Inc. Depositary Shares Each Representing 1/1000 of a Share of 5.20% Cumulative Preferred Stock, Series W",1.678149E8,
NSA-A,National Storage Affiliates Trust 6.000% Series A Cumulative Redeemable Preferred Shares of Beneficial Interest (Liquidation Pre,1.67808E8,
FUND,Fund基金,1.675986E8,107.33
FT,富兰克林普世信托,1.673784E8,17.25
MIII,M III Acquisition Corp.,1.673191E8,
FXC,加元做多-CurrencyShares,1.672357E8,285.87
DWCH,数据观察,1.668514E8,100.77
SAN-A,桑坦德银行-优先股A,1.667187E8,
ESQ,"Esquire Financial Holdings, Inc.",1.667097E8,26.98
SAR,Saratoga投资公司,1.665643E8,7.54
PRE-G,"PartnerRe Ltd. 6.50% Series G Cumulative Redeemable Preferred Shares, $1.00 par value",1.665403E8,
DD-B,E.I. du Pont de Nemours and Company Preferred Stock,1.663799E8,27.32
UWM,美国小盘股2X多-ProShares,1.66367E8,
SSW-D,Seaspan Corporation Cumulative Redeemable Perpetual Preferred Series D (Marshall Islands),1.663033E8,
JKK,iShares Morningstar Small-Cap Growth ETF,1.66257E8,16.79
TCFC,The Community Financial Corporation,1.662144E8,23.84
HT-D,"Hersha Hospitality Trust 6.50% Series D Cumulative Redeemable Preferred Shares of Beneficial Interest, $0.01 par value per share",1.662027E8,
WILN,Wi-LAN Inc,1.660011E8,15.56
ICB,大摩收益证券基金,1.66001E8,21.29
GRIF,"GRIFFIN INDUSTRIAL REALTY, INC.",1.659821E8,
GEN,"Genesis Healthcare, Inc.",1.657884E8,
CTW.CL,Qwest Corporation,1.654124E8,
CTW,Qwest Corporation 7.50% Notes due 2051,1.653602E8,
NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund  of Beneficial Interest,1.65286E8,
LJPC,La Jolla Pharmaceutical Company,1.652719E8,
OVBC,俄亥俄河谷银行,1.652219E8,18.39
SLMAP,学贷美优先股A,1.65066E8,78.98
TCF-D,"TCF Financial Corporation Depositary Shares, Each Representing a 1/1,000th Interest in a Share of Series C Non-Cumulative Perpet",1.6506E8,
MEAR,iShares Short Maturity Municipal Bond ETF,1.650165E8,
UBFO,United Security Bancshares,1.648071E8,14.13
GCC,大宗商品连续期货基金-WisdomTree,1.647109E8,
APPS,"Digital Turbine, Inc.",1.646318E8,
MFAC,Megalith Financial Acquisition Corp. Class A,1.645488E8,
DBB,基础金属ETF-PowerShares,1.645286E8,71.91
BCOM,Bezeq电信,1.643897E8,7.24
IEUS,iShares MSCI Europe Small-Cap ETF,1.64322E8,
TGD,Timmins Gold Corp,1.643004E8,3.08
ARKQ,ARK Industrial Innovation ETF,1.642335E8,
MPV,万通金融,1.637565E8,14.56
ACIM,SPDR MSCI ACWI IMI ETF,1.63614E8,
PSI,Invesco Dynamic Semiconductors ETF,1.635645E8,12.87
QQQE,Direxion NASDAQ-100 Equal Weighted Index Shares,1.635031E8,
AGGP,IQ Enhanced Core Plus Bond U.S. ETF,1.63312E8,
FCCY,第一机构银行,1.632954E8,17.83
KKR-B,KKR & Co. Inc. 6.50% Series B Preferred Stock,1.63246E8,
FNCB,FNCB Bancorp Inc.,1.631517E8,970.0
AFSI-F,"AmTrust Financial Services, Inc. Depositary Shares, Each Representing 1/40 th Interest in a Share of 6.95% Non-Cumulative Prefer",1.6307E8,
GPACU,Global Partner Acquisition Corp. - Unit,1.630125E8,
CNST,Constellation Pharmaceuticals Inc,1.629604E8,
FAD,First Trust Multi Cap Growth AlphaDEX Fund,1.628761E8,
ACWF,iShares Edge MSCI Multifactor Global ETF,1.62864E8,
OCUL,"Ocular Therapeutix, Inc.",1.626494E8,
HYLD,Peritus高收益债券ETF-AdvisorShares,1.6262E8,
AHL-B,ASPEN INSURANCE HOLDINGS LTD,1.6256E8,
EVBN,埃文斯万通金控,1.625573E8,12.89
SGA,"Saga Communications, Inc",1.623752E8,7.9
NS-C,NuStar Energy L.P. 9.00% Series C Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,1.62219E8,
BNY,BNY信托,1.622009E8,10.96
WDTI,管理期货策略-WisdomTree,1.62196E8,
SIFI,"SI Financial Group, Inc.",1.620927E8,24.49
HIE,Miller/Howard High Income Equity Fund  of Beneficial Interest,1.620385E8,
DMF,"Dreyfus Municipal Income, Inc.",1.61821E8,11.47
MLVF,"Malvern Bancorp, Inc.",1.617996E8,18.42
SITC-A,SITE Centers Corp. 6.375% Class A Preferred Shares,1.6177E8,
SAN-A.CL,"Banco Santander, S.A. 6.80% Non-cumulative Series 4 Guaranteed Preferred Securities",1.617353E8,
CATH,标普500天主教价值观ETF-Global X,1.61667E8,
PBIP,宾夕法尼亚保德信,1.614073E8,23.27
KIRK,Kirklands家具,1.612118E8,72.33
GDL,"GDL Fund, The  of Beneficial Interest",1.611707E8,
TCO-K,"Taubman Centers, Inc. Preferred Series K",1.6116E8,
SAMA,Schultze Special Purpose Acquisition Corp.,1.611487E8,
EML,Eastern Company (The),1.6082E8,16.27
PEBK,北加利福尼亚国民银行,1.607928E8,13.48
MCC,Medley Capital Corporation,1.606989E8,
FMAT,Fidelity MSCI Materials Index ETF,1.60643E8,
HUSV,First Trust Exchange-Traded Fund III First Trust Horizon Managed Volatility Domestic ETF,1.606006E8,
SMM,Salient Midstream  of Beneficial Interest,1.603882E8,
CUT,全球林木ETF-Guggenheim,1.6029E8,
DDR-A,"DDR Corp. Depositary Shares, each representing a 1/20th interest in a share of 6.375% Class A Cumulative Redeemable Preferred Sh",1.6023E8,
BRQS,"Borqs Technologies, Inc.  - Ordinary Shares",1.602254E8,4.98
KF,韩国封基,1.601786E8,9.08
GPAC,Global Partner Acquisition Corp.,1.600576E8,200.2
CURE,医疗业3X做多-Direxion,1.600204E8,
UBP,优士达不动产,1.600046E8,26.78
AHL-B.CL,Aspen Insurance Holdings Limited Perp Pref Shs (Bermuda),1.59936E8,
FCVT,First Trust SSI Strategic Convertible Securities ETF,1.595551E8,
RYJ,Invesco Raymond James SB-1 Equity ETF,1.594751E8,
BSVN,Bank7 Corp.,1.594344E8,
DEUS,Xtrackers Russell 1000 Comprehensive Factor ETF,1.59276E8,
FJP,First Trust Japan AlphaDEX Fund,1.592011E8,
KIM-K,Kimco Realty Corporation Depositary Shares Representing 1/1000th Preferred Series K,1.5904E8,
CBH,AllianzGI Convertible & Income 2024 Target Term Fund  of Beneficial Interest,1.590186E8,
TTOO,"T2 Biosystems, Inc.",1.589799E8,
CBNK,奇科皮银行,1.58861E8,32.46
ULST,SPDR SSgA Ultra Short Term Bond ETF,1.588098E8,
RBS-F.CL,Royal Bank of Scotland Group Plc (The) Preferred Stock,1.587623E8,
AOI,联一国际,1.58724E8,1.87
CWBR,"CohBar, Inc.",1.586697E8,
MFNC,Mackinac Financial Corporation,1.586558E8,24.68
ALGRU,Allegro Merger Corp,1.585879E8,
PSB-H.CL,PS BUSINESS PKS INC CALIF,1.5852E8,
XTN,SPDR S&P Transportation ETF,1.584435E8,
IHD,Voya Emerging Markets High Income Dividend Equity Fund,1.583042E8,
AXTI,AXT Inc,1.581513E8,11.76
MVC,"MVC Capital, Inc.",1.578314E8,36.92
VCTR,"Victory Capital Holdings, Inc.",1.577878E8,12.33
BFOR,Barron's 400,1.577718E8,
IVC,英伐凯,1.576747E8,
GIG.UN,"GigCapital, Inc. Unit",1.576565E8,
INF,Brookfield Global Listed Infrastructure Income Fund Closed End Fund,1.575873E8,
STI-A,"SunTrust Banks, Inc. Dep Shs repstg 1/4000 Perpetual Pfd Stk Ser A",1.5732E8,
GS-B,高盛-优先股B,1.5684E8,
IVR-B,Invesco Mortgage Capital Inc. Preferred Series B Cum Fxd to Fltg,1.56798E8,
ZROZ,美国零息票国债25年+ETF-PIMCO,1.567964E8,
PTEU,Pacer TrendpilotTM European Index ETF,1.5675E8,
TRNS,"Transcat, Inc.",1.567481E8,22.43
HCHC,"HC2 Holdings, Inc.",1.567123E8,1.1
TLRA,"Telaria, Inc.",1.566467E8,
INP,Barclays Bank Plc iPath ETNs linked to the MSCI India Total Return Index,1.56431E8,
KNOW,Direxion All Cap Insider Sentiment Shares,1.564161E8,
GS-C,高盛-优先股C,1.564E8,
EPR-C,EPR Properties 5.75% Series C Cumulative Convertible Preferred Shares,1.562755E8,7.8
STND,Standard AVB Financial Corp.,1.561704E8,18.04
RIGS,RiverFront Strategic Income Fund,1.5616E8,
FEMS,First Trust Emerging Markets Small Cap AlphaDEX Fund,1.560781E8,
JHY,Nuveen High Income 2020 Target Term Fund  of Beneficial Interest,1.560051E8,
VR-A.CL,"Validus Holdings, Ltd. Depositary Shares, each Representing a 1/1,000th Interest in a Share of 5.875% Non-Cumulative Preferred S",1.56E8,
CMLS,CUMULUS MEDIA INC,1.559839E8,
ADMA,ADMA Biologics Inc,1.557402E8,
CNACU,Constellation Alpha Capital Corp. - Unit,1.556331E8,
ONEK,SPDR Russell 1000 ETF,1.55493E8,351.79
HNRG,Hallador能源,1.554115E8,5.99
VIXY,恐慌指数做多-ProShares,1.553351E8,
PZD,Invesco Cleantech ETF,1.551615E8,
MTEM,"Molecular Templates, Inc.",1.55026E8,
RUSL,俄罗斯3X做多-Direxion,1.550145E8,
JSD,Nuveen Short Duration Credit Opportunities Fund  of Beneficial Interest,1.549682E8,
MMAC,MMA CAPITAL HOLDINGS INC,1.547507E8,5.63
CLNS-B,"Colony NorthStar, Inc. 8.25% Series B cumulative redeemable perpetual preferred stock",1.546842E8,
IDT,万威,1.545644E8,36.74
AKG,Asanko Gold Inc.,1.544504E8,
PWC,Invesco Dynamic Market ETF,1.544037E8,14.27
NATR,天然阳光产品,1.542056E8,
ARR-B,"ARMOUR Residential REIT, Inc. Preferred Series B",1.542E8,
CDI,CDI Corporation,1.541043E8,
JTA,Nuveen Tax-Advantaged Total Return Strategy Fund Common Share of Beneficial Interest,1.540742E8,13.41
AFGH,"American Financial Group, Inc. 6% Subordinated Debentures due 2055",1.5396E8,
EVER-A,EVERBANK FINL CORP,1.53888E8,
FDM,First Trust DJ Select MicroCap ETF,1.538857E8,
NBN,东北银行,1.538383E8,10.63
ECOR,"Electrocore, Llc",1.537292E8,
CBSHP,"Commerce Bancshares, Inc. - Depositary Shares, each representing a 1/1000th interest of 6.00% Series B Non-Cumulative Perpetual ",1.5372E8,10.56
AXON,Axovant Sciences,1.536972E8,
MUH,贝莱德MuniHoldings市政债基金2期,1.535273E8,13.02
FRC-B,FIRST REP BK SAN FRANCISCO C,1.5348E8,
PTI,"Proteostasis Therapeutics, Inc.",1.533743E8,
MUS,贝莱德MuniHoldings高质基金,1.533553E8,12.14
HUNT,Hunter Maritime Acquisition Corp.,1.532483E8,
AFGE,"American Financial Group, Inc. 6.25% Subordinated Debentures due 2054",1.5324E8,6.71
NVGN,Novogen Limited - American Depositary Shares each representing one hundred Ordinary Shares,1.532023E8,
PL-E,Protective Life Corporation 6.00% Subordinated Debentures due 2042,1.53E8,
CLFD,克利尔菲尔德通讯,1.529621E8,35.03
HBHCL,Hancock Holding Company - 5.95% Subordinated Notes due 2045,1.5294E8,
TTP,"Tortoise Pipeline & Energy Fund, Inc.",1.526501E8,
GHYG,iShares US & Intl High Yield Corp Bond ETF,1.5264E8,
MSLI,Merus Labs International Inc.,1.525617E8,
FRC-C,FIRST REPUBLIC BANK Dep Shs Repstg 1/40th Perp Pfd Ser C,1.5252E8,
MHF,"Western Asset Municipal High Income Fund, Inc.",1.525122E8,13.61
BTA,BTA信托,1.524767E8,10.11
DYN-A,Dynegy Inc. Mandatory Preferred Convertible Series A%,1.5244E8,
JPT,Nuveen Preferred and Income 2022 Term Fund  of Beneficial Interest,1.52206E8,
LFAC,LF Capital Acquistion Corp,1.52145E8,
SF-A,"Stifel Financial Corporation Depositary Shares, each representing a 1/1000th interest in a share of 6.25% Non-Cumulative Preferr",1.521E8,
PNC-L.CL,PNC FINL SVCS GROUP INC,1.5204E8,
MTB-C,"M&T Bank Corporation Fixed Rate Cumulative Perpetual Preferred Stock, Series C",1.520076E8,
FRC-B.CL,First Republic Bank Depositary Shares Representing 1/40th Perpetual Preferred Series B,1.5198E8,
MFAC.UN,"Megalith Financial Acquisition Corp. Units, each consisting of one share of Class A , $0.0001 par value, and one redeemable warr",1.5195E8,
TZOO,Travelzoo,1.518697E8,41.8
PZN,Pzena投资管理,1.518686E8,15.42
AIB,Apollo Investment Corporation 6.625% Senior Notes due 2042,1.5186E8,
AIV-T.CL,AIV-T.CL,1.5186E8,
KBLM,KBL Merger Corp. IV,1.517505E8,204.0
GEP.CL,GENERAL ELEC CAP CORP,1.5174E8,
CIK,"Credit Suisse Asset Management Income Fund, Inc.",1.516843E8,283.0
AGE,"AgeX Therapeutics, Inc.",1.515609E8,
CLNY-B,"Colony Capital, Inc. 8.25% Series B cumulative redeemable perpetual preferred stock",1.515049E8,
HUNTU,Hunter Maritime Acquisition Corp. - Unit,1.515E8,
HRMN,Harmony Merger Corp.,1.514381E8,
JHS,Hancock 收益证券信托,1.514056E8,10.32
PSCF,Invesco Exchange-Traded Fund Trust II Invesco S&P SmallCap Financials ETF,1.5138E8,200.0
AQBTV,Intrexon Corporation,1.513117E8,
VR-A,"Validus Holdings, Ltd. Depositary Shares, each Representing a 1/1,000th Interest in a Share of 5.875% Non-Cumulative Preferred S",1.5108E8,
AIY,Apollo Investment Corporation 6.875% Senior Notes due 2043,1.5108E8,418.67
MORT,按揭地产信托收入ETF-VanEck Vectors ,1.510215E8,
ENFC,Entegra Financial Corp.,1.510135E8,23.22
DMTX,Dimension疗法,1.50961E8,
USAK,"USA Truck, Inc.",1.509306E8,6.74
EQR-N.CL,EQUITY RESIDENTIAL,1.5072E8,
OFED,Oconee Federal Financial Corp.,1.506827E8,50.29
SRC-A,"Spirit Realty Capital, Inc. 6.000% Series A Cumulative Redeemable Preferred Stock",1.50627E8,
HWCPL,Hancock Whitney Corporation,1.506E8,
MBII,"Marrone Bio Innovations, Inc.",1.505391E8,
ACTG,阿卡西亚,1.504071E8,
CTZ-A.CL,CITIZENS FDG TR I,1.5024E8,
ACP,Aberdeen Income Credit Strategies Fund,1.502211E8,
PL-E.CL,Protective Life Corporation 6.00% Subordinated Debentures due 2042,1.50126E8,
CWH-C.CL,COMMONWEALTH REIT,1.5012E8,
EPU,秘鲁ETF-iShares MSCI,1.5006E8,
AIB.CL,Apollo Investment Corporation 6.625% Senior Notes due 2042,1.5006E8,
FRC-C.CL,FIRST REPUBLIC BANK Dep Shs Repstg 1/40th Perp Pfd Ser C,1.5E8,
TCBIP,"Texas Capital Bancshares, Inc. - Non Cumulative Preferred Perpetual Stock Series A",1.5E8,7.92
CXE,MFS市政基金,1.499976E8,9.15
WRS.CL,WESTAR ENERGY INC,1.4994E8,
FCCO,第一社区,1.499222E8,16.93
SAMAU,Schultze Special Purpose Acquisition Corp.,1.4985E8,
MTFB,Motif Bio plc - ADR,1.498134E8,
EQL,ALPS Equal Sector Weight ETF,1.4971E8,
OUNZ,VanEck Merk Gold Trust,1.492001E8,1.14
DCP-B,DCP Midstream LP 7.875% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units,1.491885E8,
ROX,"Castle Brands, Inc. Castle Brands, Inc.",1.489631E8,
OPES,Opes Acquisition Corp.,1.48941E8,
FSZ,First Trust Switzerland AlphaDex Fund,1.489321E8,
ESGU,iShares Trust iShares ESG MSCI USA ETF,1.486869E8,
ARYAU,Arya Sciences Acquisition Corp,1.486375E8,
GEQ,GUGGENHEIM EQ WEIGHT ENHANC,1.483692E8,
INAP,Internap网络服务,1.482277E8,
OFS,OFS Capital,1.482163E8,5.87
EUO,欧元2X做空-ProShares,1.4808E8,
IOTS,Adesto科技,1.480537E8,
ORN,"Orion Group Holdings, Inc. Common",1.480194E8,15.03
DLNG,Dynagas LNG Partners LP Common Units,1.479933E8,15.44
FMN,FMN市政收益基金,1.479635E8,11.49
DEX,Delaware Enhanced Global Dividend  of Beneficial Interest,1.479225E8,
CYRN,CYREN Ltd. - Ordinary Shares,1.477269E8,
