code,pubDate,statDate,dupontROE,dupontAssetStoEquity,dupontAssetTurn,dupontPnitoni,dupontNitogr,dupontTaxBurden,dupontIntburden,dupontEbittogr
sh.600028,2013-03-25,2012-12-31,0.128564,2.406751,2.343850,0.956107,0.023837,0.737024,0.908209,0.035611
sh.600028,2014-03-24,2013-12-31,0.123979,2.426999,2.190195,0.941186,0.024781,0.735982,0.922417,0.036503
sh.600028,2015-03-23,2014-12-31,0.081437,2.433219,1.994094,0.969740,0.017308,0.735699,0.887455,0.026509
sh.600028,2016-03-30,2015-12-31,0.050726,2.279395,1.394980,0.743021,0.021470,0.774603,0.932137,0.029736
sh.600028,2017-03-27,2016-12-31,0.066901,2.120016,1.312769,0.784452,0.030644,0.740764,0.941713,0.043928
sh.600028,2018-03-26,2017-12-31,0.071024,2.149472,1.525602,0.727217,0.029783,0.811962,0.987296,0.037152
sh.600028,2019-03-25,2018-12-31,0.087284,2.205184,1.813896,0.785774,0.027770,0.798880,1.018681,0.034124
sh.600029,2008-04-21,2007-12-31,0.165018,7.067183,0.704444,0.908288,0.036493,0.704805,0.561530,0.092209
sh.600029,2009-04-15,2008-12-31,-0.502158,8.602714,0.682079,1.006881,-0.084995,1.010110,1.657821,-0.050756
sh.600029,2010-04-13,2009-12-31,0.041244,10.238422,0.630621,0.646209,0.009885,1.212254,0.242312,0.033653
sh.600029,2011-03-29,2010-12-31,0.312820,5.549523,0.755352,0.903502,0.082596,0.793406,0.873571,0.119170
sh.600029,2012-03-30,2011-12-31,0.172522,4.087655,0.770987,0.838982,0.065249,0.880751,0.885508,0.083661
sh.600029,2013-03-27,2012-12-31,0.081089,4.192570,0.746874,0.692490,0.037395,0.799284,0.806249,0.058029
sh.600029,2014-03-29,2013-12-31,0.056670,4.599934,0.637956,0.715364,0.026995,0.790746,0.713677,0.047835
sh.600029,2015-03-31,2014-12-31,0.050880,5.091501,0.610486,0.733251,0.022324,0.781260,0.630090,0.045350
sh.600029,2016-03-31,2015-12-31,0.103355,5.044914,0.592993,0.772363,0.044731,0.786311,0.766191,0.074246
sh.600029,2017-03-31,2016-12-31,0.123072,4.707549,0.593684,0.858526,0.051293,0.769975,0.762945,0.087314
sh.600029,2018-03-27,2017-12-31,0.127491,4.514039,0.608845,0.865506,0.053597,0.776654,0.711582,0.096981
sh.600029,2019-03-30,2018-12-31,0.052061,4.057558,0.617755,0.863137,0.024063,0.770225,0.518788,0.060220
sh.600030,2008-03-17,2007-12-31,0.386589,3.956458,0.243487,0.914566,0.438785,0.680550,,
sh.600030,2009-04-30,2008-12-31,0.136771,3.056904,0.108459,0.907428,0.454603,0.841953,,
sh.600030,2010-03-31,2009-12-31,0.153808,2.942066,0.128058,0.890549,0.458418,0.758397,,
sh.600030,2011-04-09,2010-12-31,0.171339,2.726451,0.154423,0.932045,0.436629,0.743633,,
sh.600030,2012-03-30,2011-12-31,0.160187,1.919844,0.166081,0.997778,0.503511,0.838566,,
sh.600030,2013-03-28,2012-12-31,0.048973,1.830591,0.073828,0.983890,0.368295,0.784872,,
sh.600030,2014-03-28,2013-12-31,0.060222,2.525713,0.073274,0.987918,0.329380,0.775340,,
sh.600030,2015-03-24,2014-12-31,0.121392,4.020516,0.077758,0.955798,0.406250,0.769131,,
sh.600030,2016-03-24,2015-12-31,0.166220,4.599358,0.102239,0.972469,0.363490,0.746152,,
sh.600030,2017-03-23,2016-12-31,0.073555,4.305897,0.062630,0.943906,0.288963,0.769928,,
sh.600030,2018-03-23,2017-12-31,0.078178,4.181314,0.070795,0.954564,0.276669,0.740549,,
sh.600030,2019-03-22,2018-12-31,0.061992,4.220995,,0.950738,0.265348,0.792296,,
sh.600031,2008-04-25,2007-12-31,0.418673,2.279741,1.045639,0.842781,0.208398,0.914885,0.936364,0.243266
sh.600031,2009-04-21,2008-12-31,0.233166,2.379135,1.093216,0.835750,0.107267,0.957070,0.915335,0.122445
sh.600031,2010-04-26,2009-12-31,0.293686,2.230002,1.106945,0.828107,0.143670,0.901504,0.968120,0.164615
sh.600031,2011-03-18,2010-12-31,0.594939,2.499163,1.439447,0.911005,0.181536,0.888413,0.976039,0.209353
sh.600031,2012-03-29,2011-12-31,0.557759,2.664928,1.228744,0.923874,0.184369,0.867432,0.943112,0.225366
sh.600031,2013-04-27,2012-12-31,0.266439,2.712332,0.809040,0.945998,0.128350,0.873562,0.838187,0.175291
sh.600031,2014-04-30,2013-12-31,0.123802,2.735814,0.581752,0.938202,0.082910,0.896953,0.798106,0.115818
sh.600031,2015-04-21,2014-12-31,0.029753,2.661398,0.478647,0.938138,0.024896,0.767383,0.512975,0.063245
sh.600031,2016-04-29,2015-12-31,0.005966,2.674290,0.376165,1.003156,0.005912,1.152316,0.123342,0.041597
sh.600031,2017-04-28,2016-12-31,0.008965,2.705173,0.379208,1.242114,0.007036,2.601264,0.063467,0.042618
sh.600031,2018-04-17,2017-12-31,0.086788,2.484551,0.640024,0.939458,0.058095,0.776300,0.832520,0.089891
sh.600031,2019-04-01,2018-12-31,0.214672,2.316718,0.845701,0.970302,0.112922,0.834872,0.971697,0.139197
sh.600033,2008-02-02,2007-12-31,0.180395,1.698713,0.301549,0.766191,0.459632,0.666183,0.961129,0.717852
sh.600033,2009-03-11,2008-12-31,0.207490,2.089921,0.275053,0.756279,0.477276,0.742645,0.904763,0.710319
sh.600033,2010-03-17,2009-12-31,0.125901,2.044499,0.187087,0.749572,0.439121,0.734146,0.905410,0.660627
sh.600033,2011-04-21,2010-12-31,0.078495,2.190383,0.131151,0.738948,0.369776,0.725536,0.889440,0.573012
sh.600033,2012-04-21,2011-12-31,0.062640,2.668117,0.123931,0.755202,0.250844,0.710420,0.642392,0.549652
sh.600033,2013-04-12,2012-12-31,0.057386,2.765366,0.122554,0.734334,0.230587,0.705508,0.602139,0.542794
sh.600033,2014-04-12,2013-12-31,0.073747,2.643215,0.134681,0.754411,0.274599,0.715113,0.678833,0.565668
sh.600033,2015-04-11,2014-12-31,0.078622,2.480072,0.139101,0.759554,0.300049,0.720574,0.718360,0.579658
sh.600033,2016-04-23,2015-12-31,0.069619,2.338737,0.139317,0.754298,0.283268,0.718522,0.732756,0.538019
sh.600033,2017-04-15,2016-12-31,0.081372,2.199209,0.139375,0.756650,0.350855,0.732257,0.806531,0.594078
sh.600033,2018-04-21,2017-12-31,0.076580,2.077186,0.139012,0.760101,0.348911,0.740852,0.826175,0.570047
sh.600035,2008-04-12,2007-12-31,0.118759,1.337340,0.240559,1.000511,0.368960,0.663540,0.928787,0.598682
sh.600035,2009-04-16,2008-12-31,0.125156,1.227844,0.242247,0.999859,0.420834,0.746343,0.948045,0.594763
sh.600035,2010-04-22,2009-12-31,0.116108,1.304247,0.229628,0.999737,0.387784,0.741088,0.946624,0.552768
sh.600035,2011-04-19,2010-12-31,0.141403,1.724529,0.198253,0.999703,0.413709,0.751605,0.955843,0.575863
sh.600035,2012-04-12,2011-12-31,0.095304,2.506809,0.122195,1.001614,0.310625,0.704871,0.803599,0.548387
sh.600035,2013-04-27,2012-12-31,0.059706,3.261738,0.089417,1.000314,0.204651,0.624393,0.593799,0.551970
sh.600035,2014-03-26,2013-12-31,0.074500,3.634018,0.081163,1.000449,0.252474,0.664687,0.686654,0.553173
sh.600035,2015-03-04,2014-12-31,0.078361,3.052434,0.102220,1.020402,0.246121,0.632753,0.620003,0.627365
sh.600035,2016-03-31,2015-12-31,0.110315,2.300058,0.137377,1.008067,0.346332,0.958578,0.648640,0.557008
sh.600035,2017-03-31,2016-12-31,0.093031,2.119375,0.143068,1.009061,0.304062,0.721866,0.728816,0.577948
sh.600035,2018-04-27,2017-12-31,0.111361,1.888087,0.275432,1.006620,0.212732,0.763401,0.801072,0.347863
sh.600036,2008-03-19,2007-12-31,0.247563,18.227804,0.036494,1.000000,0.372162,0.724374,,
sh.600036,2009-04-25,2008-12-31,0.285792,19.541482,0.038377,1.006254,0.378716,0.782765,,
sh.600036,2010-04-14,2009-12-31,0.211668,21.124668,0.028269,1.000000,0.354449,0.814644,,
sh.600036,2011-04-01,2010-12-31,0.227251,19.711926,0.031933,1.000000,0.361027,0.772846,,
sh.600036,2012-03-29,2011-12-31,0.241663,17.382695,0.037001,1.000055,0.375708,0.766669,,
sh.600036,2013-03-29,2012-12-31,0.247779,16.974997,0.036551,0.999912,0.399384,0.760140,,
sh.600036,2014-03-29,2013-12-31,0.222121,15.936111,0.035720,1.000019,0.390199,0.756186,,
sh.600036,2015-03-19,2014-12-31,0.192840,15.086559,0.037919,0.997538,0.337923,0.763288,,
sh.600036,2016-03-31,2015-12-31,0.170898,15.116493,0.039478,0.994450,0.287972,0.772759,,
sh.600036,2017-03-25,2016-12-31,0.162695,14.960623,0.036616,0.995207,0.298433,0.789990,,
sh.600036,2018-03-24,2017-12-31,0.158969,13.868688,0.036094,0.993092,0.319778,0.778981,,
sh.600036,2019-03-23,2018-12-31,0.157910,12.783504,,0.996795,0.325155,0.758885,,
sh.600037,2008-04-24,2007-12-31,0.096043,1.242913,0.249606,0.998842,0.309935,0.995621,1.099821,0.283045
sh.600037,2009-04-29,2008-12-31,0.079530,1.294152,0.254103,0.999454,0.241976,0.994837,1.148953,0.211698
sh.600037,2010-03-20,2009-12-31,0.075254,1.315107,0.262809,0.999429,0.217859,0.994209,1.077744,0.203321
sh.600037,2011-04-16,2010-12-31,0.071100,1.540688,0.252716,0.999667,0.182671,0.995922,1.065709,0.172110
sh.600037,2012-04-14,2011-12-31,0.052740,1.914456,0.187500,0.998270,0.147178,0.990205,1.093105,0.135974
sh.600037,2013-04-13,2012-12-31,0.054953,1.990493,0.204416,0.998838,0.135213,0.991670,1.071263,0.127278
sh.600037,2014-04-18,2013-12-31,0.066763,1.838133,0.216879,0.996294,0.168094,0.984479,1.046415,0.163171
sh.600037,2015-03-21,2014-12-31,0.094259,1.721232,0.237442,0.999539,0.230742,0.990697,1.007780,0.231110
sh.600037,2016-04-01,2015-12-31,0.075509,1.373506,0.209853,0.999788,0.262027,0.996275,1.091576,0.240942
sh.600037,2017-04-01,2016-12-31,0.059884,1.201684,0.183118,0.999758,0.272204,0.995592,1.160737,0.235547
sh.600037,2018-04-14,2017-12-31,0.059770,1.193773,0.177450,1.000000,0.282155,0.992834,1.182414,0.240348
sh.600038,2008-04-12,2007-12-31,0.082309,1.936497,0.935719,1.000000,0.045424,0.936894,1.008273,0.048086
sh.600038,2009-04-10,2008-12-31,0.077978,2.094588,0.837463,1.000000,0.044454,0.917142,0.978363,0.049542
sh.600038,2010-04-12,2009-12-31,0.060933,2.117567,0.750109,1.000000,0.038361,0.940495,1.000603,0.040764
sh.600038,2011-03-30,2010-12-31,0.086304,1.985305,0.824771,1.000000,0.052707,0.906838,1.006251,0.057761
sh.600038,2012-03-28,2011-12-31,0.074835,2.015687,0.936346,1.000000,0.039650,0.890589,1.012656,0.043965
sh.600038,2013-03-26,2012-12-31,0.074511,2.616715,0.704301,1.000000,0.040430,0.871768,1.020103,0.045463
sh.600038,2014-03-26,2013-12-31,0.066031,3.434143,0.842318,1.003190,0.022755,0.818079,1.018714,0.027304
sh.600038,2015-03-31,2014-12-31,0.055005,3.407684,0.605864,0.999927,0.026644,0.841209,1.039794,0.030461
sh.600038,2016-03-30,2015-12-31,0.068706,3.386129,0.582371,0.999249,0.034867,0.838376,0.988291,0.042082
sh.600038,2017-03-16,2016-12-31,0.065511,3.171351,0.588983,0.999046,0.035106,0.843490,1.020692,0.040776
sh.600038,2018-03-17,2017-12-31,0.064695,3.006683,0.569286,0.999997,0.037797,0.830437,1.000917,0.045472
sh.600038,2019-03-21,2018-12-31,0.068332,3.115549,0.561517,0.999973,0.039060,0.858019,1.039273,0.043804
sh.600039,2008-04-02,2007-12-31,0.013729,4.520108,0.428345,0.449173,0.015786,0.746362,0.547443,0.038636
sh.600039,2009-03-25,2008-12-31,0.015452,5.378978,0.446355,0.467505,0.013766,1.030528,0.307640,0.043421
sh.600039,2010-03-25,2009-12-31,0.029451,6.583851,0.537363,0.490672,0.016965,0.832475,0.472014,0.043175
sh.600039,2011-03-25,2010-12-31,0.105692,7.272722,0.669268,0.672217,0.032302,1.146501,0.546326,0.051571
sh.600039,2012-03-28,2011-12-31,0.149993,7.710701,0.853523,0.820655,0.027772,0.821717,0.656950,0.051445
sh.600039,2013-03-28,2012-12-31,0.272575,8.653482,1.163193,0.951283,0.028466,0.781704,0.644894,0.056468
sh.600039,2014-03-28,2013-12-31,0.099151,7.597437,0.646952,0.926635,0.021770,0.778348,0.389928,0.071729
sh.600039,2015-04-22,2014-12-31,0.127890,6.903744,0.559360,0.965757,0.034292,0.782788,0.495714,0.088373
sh.600039,2016-04-15,2015-12-31,0.127393,6.662168,0.573996,1.003803,0.033187,0.801515,0.529765,0.078159
sh.600039,2017-04-15,2016-12-31,0.114328,6.486195,0.508064,0.918342,0.037778,0.823353,0.542352,0.084600
sh.600039,2018-04-14,2017-12-31,0.093590,6.002553,0.480040,0.943402,0.034428,0.844795,0.466689,0.087325
sh.600048,2008-02-05,2007-12-31,0.191360,3.688350,0.282748,0.914522,0.200644,0.677573,1.015523,0.291594
sh.600048,2009-02-18,2008-12-31,0.172190,3.635003,0.328370,0.735579,0.196114,0.756514,1.010423,0.256560
sh.600048,2010-02-04,2009-12-31,0.179701,3.662795,0.320454,0.878110,0.174351,0.745063,1.012455,0.231129
sh.600048,2011-03-01,2010-12-31,0.179570,4.419154,0.296451,0.893685,0.153375,0.743497,1.015196,0.203202
sh.600048,2012-04-06,2011-12-31,0.201054,5.346450,0.270835,0.886490,0.156628,0.731302,0.968311,0.221186
sh.600048,2013-03-26,2012-12-31,0.217077,5.739130,0.308868,0.845633,0.144815,0.737401,0.953909,0.205875
sh.600048,2014-04-01,2013-12-31,0.228058,5.995894,0.326859,0.905828,0.128465,0.736845,0.955686,0.182429
sh.600048,2015-03-17,2014-12-31,0.215606,6.005930,0.320893,0.857284,0.130495,0.747767,0.944039,0.184858
sh.600048,2016-04-15,2015-12-31,0.185773,5.789413,0.320761,0.733764,0.136335,0.734810,0.928661,0.199791
sh.600048,2017-04-18,2016-12-31,0.154520,5.422646,0.355054,0.727553,0.110310,0.732417,0.931786,0.161637
sh.600048,2018-04-17,2017-12-31,0.159259,5.934010,0.251350,0.794111,0.134461,0.765666,0.910902,0.192790
sh.600048,2019-04-16,2018-12-31,0.165168,6.740629,0.252187,0.722919,0.134405,0.730825,0.944348,0.194746
sh.600050,2008-03-28,2007-12-31,0.110435,2.808095,0.701439,0.604425,0.092760,0.708405,0.988780,0.132428
sh.600050,2009-04-01,2008-12-31,0.316517,3.940517,0.621566,0.585316,0.220783,4.507709,0.769858,0.063621
sh.600050,2010-03-25,2009-12-31,0.044402,5.422943,0.413350,0.334655,0.059190,0.769552,0.943339,0.081535
sh.600050,2011-03-30,2010-12-31,0.017312,6.083056,0.408412,0.334382,0.020840,0.790116,0.724596,0.036400
sh.600050,2012-03-23,2011-12-31,0.019910,6.358319,0.477873,0.337215,0.019432,0.739395,0.729307,0.036036
sh.600050,2013-03-22,2012-12-31,0.033046,6.816032,0.524659,0.337076,0.027415,0.736105,0.767759,0.048509
sh.600050,2014-02-28,2013-12-31,0.046792,7.133383,0.578681,0.334503,0.033887,0.752555,0.779867,0.057740
sh.600050,2015-03-04,2014-12-31,0.052324,7.086210,0.535139,0.332702,0.041473,0.755716,0.796069,0.068938
sh.600050,2016-03-17,2015-12-31,0.044502,7.450671,0.476666,0.332707,0.037663,0.752477,0.772145,0.064822
sh.600050,2017-03-16,2016-12-31,0.001973,7.883141,0.445404,0.321044,0.001750,0.825648,0.134325,0.015782
sh.600050,2018-03-16,2017-12-31,0.004000,5.587353,0.462082,0.252883,0.006127,0.708180,0.358711,0.024120
sh.600050,2019-03-14,2018-12-31,0.029620,4.048011,0.521574,0.438761,0.031975,0.770218,1.016489,0.040840
sh.600051,2008-03-18,2007-12-31,0.064079,3.074350,0.939947,0.949602,0.023352,0.588205,0.999288,0.039728
sh.600051,2009-03-26,2008-12-31,0.096997,2.829930,0.877850,0.788721,0.049504,0.760757,0.958847,0.067865
sh.600051,2010-03-16,2009-12-31,0.094811,3.185106,0.737497,0.682500,0.059139,0.732915,0.924458,0.087283
sh.600051,2011-03-22,2010-12-31,0.108286,3.297582,0.675722,1.107194,0.043892,0.793563,0.813441,0.067995
sh.600051,2012-03-27,2011-12-31,0.131457,3.108799,0.769427,1.054489,0.052117,0.693626,0.837966,0.089666
sh.600051,2013-03-26,2012-12-31,0.018135,3.260281,0.508031,1.836741,0.005961,0.360127,0.427659,0.038705
sh.600051,2014-03-25,2013-12-31,0.032800,3.884155,0.397205,1.344060,0.015818,0.508835,0.525441,0.059163
sh.600051,2015-03-31,2014-12-31,0.062852,4.235221,0.576822,0.467294,0.055057,0.682715,0.807025,0.099928
sh.600051,2016-03-29,2015-12-31,0.068125,4.224881,0.468764,0.611674,0.056236,0.770195,0.772857,0.094475
sh.600051,2017-04-22,2016-12-31,0.077974,4.265785,0.514489,0.601957,0.059022,0.712523,0.834452,0.099268
sh.600051,2018-04-17,2017-12-31,0.220728,3.427752,0.946256,0.865338,0.078642,0.709231,0.911830,0.121605
sh.600051,2019-03-26,2018-12-31,0.103299,2.784986,0.603105,0.678075,0.090699,0.751733,0.906627,0.133079
sh.600052,2008-04-15,2007-12-31,0.155144,7.942610,0.297040,1.010590,0.065070,0.536986,0.756735,0.160130
sh.600052,2009-04-28,2008-12-31,0.280479,7.337242,0.353216,1.000343,0.108188,0.671819,0.862507,0.186709
sh.600052,2010-02-27,2009-12-31,0.256915,5.144101,0.501509,0.997363,0.099850,0.699893,0.892746,0.159804
sh.600052,2011-04-09,2010-12-31,0.064232,4.137355,0.271901,0.992410,0.057535,0.536648,0.781134,0.137250
sh.600052,2012-04-14,2011-12-31,0.131066,3.739259,0.222113,1.005137,0.157003,0.776222,0.630871,0.320613
sh.600052,2013-04-23,2012-12-31,0.027726,4.308147,0.170703,1.655833,0.022769,0.321389,0.325117,0.217905
sh.600052,2014-03-18,2013-12-31,0.030485,5.359225,0.195905,1.109237,0.026176,0.321693,0.399249,0.203810
sh.600052,2015-02-10,2014-12-31,0.110670,5.107009,0.179799,0.981849,0.122752,0.790008,0.524140,0.296449
sh.600052,2016-04-29,2015-12-31,-0.397107,4.622710,0.306646,0.999865,-0.280177,1.101288,1.661280,-0.153140
sh.600052,2017-03-21,2016-12-31,0.213536,3.094788,0.335834,1.000000,0.205455,1.025477,0.939257,0.213308
sh.600052,2018-03-23,2017-12-31,0.086572,2.241736,0.168247,1.000000,0.229533,1.119185,0.931264,0.220227
sh.600053,2008-03-12,2007-12-31,0.365883,4.388467,0.376689,0.999998,0.221334,0.919117,1.004687,0.239688
sh.600053,2009-03-07,2008-12-31,0.291579,3.410092,0.138933,1.000067,0.615398,1.000000,1.002882,0.613629
sh.600053,2010-03-16,2009-12-31,0.016992,3.326452,0.171316,1.001077,0.029785,0.873924,1.015626,0.033558
sh.600053,2011-03-22,2010-12-31,0.008517,3.432008,0.101759,1.001012,0.024362,0.911280,1.050232,0.025455
sh.600053,2012-04-17,2011-12-31,0.020076,3.468902,0.149458,1.000000,0.038722,0.744548,1.024329,0.050773
sh.600053,2013-04-16,2012-12-31,0.016076,3.650927,0.115105,1.000000,0.038255,0.767969,1.015043,0.049075
sh.600053,2014-04-15,2013-12-31,0.031905,3.627367,0.208061,1.000000,0.042274,0.737264,1.038397,0.055218
sh.600053,2015-04-08,2014-12-31,0.089579,3.169913,0.300451,1.000000,0.094056,0.723586,0.963175,0.134956
sh.600053,2016-02-02,2015-12-31,0.281828,3.497065,0.316065,1.003202,0.254165,0.865175,0.963349,0.304949
sh.600053,2017-04-29,2016-12-31,0.442122,3.111765,0.372012,0.993649,0.384367,0.864473,0.929451,0.478374
sh.600053,2018-03-21,2017-12-31,0.175131,2.433754,0.167982,0.980503,0.436892,0.861334,0.897839,0.564942
sh.600054,2008-04-21,2007-12-31,0.164044,1.483873,0.761160,0.928988,0.156343,0.615975,1.006125,0.252268
sh.600054,2009-04-09,2008-12-31,0.174792,1.499686,0.691246,0.920508,0.183173,0.727947,1.011588,0.248747
sh.600054,2010-03-26,2009-12-31,0.134010,1.498113,0.631234,0.935377,0.151501,0.704712,0.979309,0.219525
sh.600054,2011-04-29,2010-12-31,0.169648,1.562850,0.679040,0.943654,0.169404,0.772916,0.965117,0.227096
sh.600054,2012-04-26,2011-12-31,0.159873,1.675759,0.596432,0.946091,0.169071,0.723099,0.964897,0.242321
sh.600054,2013-04-26,2012-12-31,0.132306,1.756712,0.577833,0.921088,0.141506,0.727569,0.910353,0.213644
sh.600054,2014-03-27,2013-12-31,0.073152,1.712905,0.384303,0.890770,0.124754,0.695825,0.852507,0.210308
sh.600054,2015-04-16,2014-12-31,0.098425,1.596203,0.439063,0.943129,0.148908,0.722387,0.897845,0.229587
sh.600054,2016-04-14,2015-12-31,0.113801,1.436680,0.445777,0.947368,0.187564,0.721507,0.958505,0.271216
sh.600054,2017-04-14,2016-12-31,0.098705,1.288214,0.363261,0.938614,0.224721,0.735008,0.993691,0.307680
sh.600054,2018-04-12,2017-12-31,0.099819,1.197227,0.359206,0.944412,0.245771,0.733472,1.012864,0.330823
sh.600054,2019-04-13,2018-12-31,0.141705,1.153285,0.341912,0.962623,0.373318,0.742279,1.005353,0.500258
sh.600055,2008-03-28,2007-12-31,0.060946,1.834740,0.631421,1.002218,0.052491,0.924048,0.762001,0.074548
sh.600055,2009-03-28,2008-12-31,0.058787,1.979089,0.632060,0.976740,0.048115,0.881659,0.683995,0.079786
sh.600055,2010-03-26,2009-12-31,0.131173,1.904418,0.686219,0.988572,0.101534,0.942518,0.891491,0.120838
sh.600055,2011-03-30,2010-12-31,0.074216,1.750836,0.609133,0.983363,0.070767,0.938852,0.927061,0.081306
sh.600055,2012-03-10,2011-12-31,0.067396,1.709027,0.582125,0.979557,0.069158,0.775615,0.927668,0.096117
sh.600055,2013-03-16,2012-12-31,0.052007,1.696698,0.655997,0.959760,0.048685,0.858731,0.839597,0.067525
sh.600055,2014-03-12,2013-12-31,0.067013,1.715521,0.684743,0.975083,0.058505,0.989410,0.979808,0.060350
sh.600055,2015-03-28,2014-12-31,0.038539,1.777453,0.624383,1.012159,0.034308,0.922705,0.973109,0.038210
sh.600055,2016-04-16,2015-12-31,0.058988,1.871612,0.639934,0.944660,0.052136,0.854945,0.954532,0.063887
sh.600055,2017-04-08,2016-12-31,0.057449,1.418645,0.460403,1.046179,0.084074,0.844158,1.279524,0.077838
sh.600055,2018-04-28,2017-12-31,0.060011,1.244268,0.390712,1.079274,0.114375,0.851356,1.179056,0.113942
sh.600056,2008-03-27,2007-12-31,0.205342,2.064466,1.048277,0.892874,0.106268,0.816385,1.020944,0.127499
sh.600056,2009-03-31,2008-12-31,0.130789,2.072094,1.192616,0.831016,0.063687,0.789037,1.022018,0.078976
sh.600056,2010-03-16,2009-12-31,0.149942,3.131715,1.211708,0.811513,0.048691,0.767896,1.007613,0.062929
sh.600056,2011-03-15,2010-12-31,0.133467,3.663971,1.169680,0.778417,0.040008,0.775779,0.970316,0.053149
sh.600056,2012-03-27,2011-12-31,0.172538,3.656713,1.274926,0.838575,0.044133,0.773482,0.979651,0.058243
sh.600056,2013-03-08,2012-12-31,0.190291,3.915094,1.380680,0.850852,0.041374,0.758039,1.025147,0.053242
sh.600056,2014-03-25,2013-12-31,0.178310,3.855847,1.414463,0.903832,0.036172,0.742141,0.840157,0.058014
sh.600056,2015-03-31,2014-12-31,0.130783,3.208398,1.323058,0.896515,0.034366,0.771243,0.884176,0.050396
sh.600056,2016-03-29,2015-12-31,0.118434,2.926085,1.355002,0.854872,0.034942,0.771307,0.931264,0.048646
sh.600056,2017-03-28,2016-12-31,0.154430,2.905795,1.442672,0.847572,0.043463,0.777518,0.969819,0.057640
sh.600056,2018-03-31,2017-12-31,0.177414,2.780956,1.478914,0.841735,0.051248,0.772124,0.974845,0.068085
sh.600056,2019-03-28,2018-12-31,0.190550,2.870254,1.332727,0.848246,0.058725,0.780398,0.958384,0.078518
sh.600057,2008-04-30,2007-12-31,-14.563123,60.406965,0.942945,1.003710,-0.254726,1.007419,1.151396,-0.219603
